system,sr_no,id,code,term,short_definition,long_definition,reference,ontology_branches
Ayurveda,897,933,ED-6.6,raktajamasUrikA,"the disorder is characterized by rakta-sphōṭaḥ [red eruptions], pīta-sphōṭāḥ [yellow eruptions], asita-sphōṭaḥ [blackish eruptions], dāhaḥ [burning sensation], tīvravēdanā [severe pain], acirapākaḥ [suppurates quickly], viḍbhēdaḥ [altered stools/loose motions], aṅgamardaḥ [generalised bodyache], dāhaḥ [burning sensation], tr̥ṣṇā [thirst], aruciḥ [tastelessness], mukhapākaḥ [stomatitis], akṣirāgaḥ [redness in the eyes], tīvra jvaraḥ [severe fever], sudāruṇajvaraḥ [very distressing and high fever]","the disorder is characterized by rakta-sphōṭaḥ [red eruptions], pīta-sphōṭāḥ [yellow eruptions], asita-sphōṭaḥ [blackish eruptions], dāhaḥ [burning sensation], tīvravēdanā [severe pain], acirapākaḥ [suppurates quickly], viḍbhēdaḥ [altered stools/loose motions], aṅgamardaḥ [generalised bodyache], dāhaḥ [burning sensation], tr̥ṣṇā [thirst], aruciḥ [tastelessness], mukhapākaḥ [stomatitis], akṣirāgaḥ [redness in the eyes], tīvra jvaraḥ [severe fever], sudāruṇajvaraḥ [very distressing and high fever]",,
Ayurveda,898,934,ED-6.7,saptadhAtugatamasUrikA,,,,
Ayurveda,899,935,ED-6.7.1,tvakgatamasUrikA/rasadhAtugatamasUrikA,"the disorder is characterized by tōyabudbudasaṅkāśapiḍakā [vesicles appear like bubble in the water], bhinnē tōyasrāvaḥ [watery discharge on rupture of vesicles], svalpadōṣaḥ [less severity]","the disorder is characterized by tōyabudbudasaṅkāśapiḍakā [vesicles appear like bubble in the water], bhinnē tōyasrāvaḥ [watery discharge on rupture of vesicles], svalpadōṣaḥ [less severity]",,
Ayurveda,900,936,ED-6.7.2,raktajamasUrikA,"the disorder is characterized by lōhitākārapiḍakā [blood like appearance], śīghrapākāḥ [sudden onset of suppuration], tanutvak [thin skin], bhinnā raktaṁ sravanti [discharge of blood on rupture], na atyarthaduṣṭaḥ [not much severe]","the disorder is characterized by lōhitākārapiḍakā [blood like appearance], śīghrapākāḥ [sudden onset of suppuration], tanutvak [thin skin], bhinnā raktaṁ sravanti [discharge of blood on rupture], na atyarthaduṣṭaḥ [not much severe]",,
Ayurveda,901,937,ED-6.7.3,mAMsagatamasUrikA,"the disorder is characterized by kaṭhina-piḍakā [hard eruptions], snigdha-piḍakā [unctuous apprearance of eruptions], cirapākaḥ [take a long time to suppurate], ghanatvak [thick skin], gātraśūlaḥ [body pain], tr̥ṣā [thirst], kaṇḍūḥ [itching], jvaraḥ [fever], aratiḥ [distress/dicontent/restlessness]","the disorder is characterized by kaṭhina-piḍakā [hard eruptions], snigdha-piḍakā [unctuous apprearance of eruptions], cirapākaḥ [take a long time to suppurate], ghanatvak [thick skin], gātraśūlaḥ [body pain], tr̥ṣā [thirst], kaṇḍūḥ [itching], jvaraḥ [fever], aratiḥ [distress/dicontent/restlessness]",,
Ayurveda,902,938,ED-6.7.4,medogatamasUrikA,"the disorder is characterized by maṇḍalākāra-piḍakā [rounded eruptions], mr̥du-piḍakā [soft on touch], kiñcit unnatam [slightly raised], ghōra jvaraparītam [associated with severe fever], sthūlaḥ [broad], snigdhapiḍakā [unctuous apprearance of eruptions], savēdanaḥ [associated with pain], sammōhaḥ [unconsciousness/confusion], aratiḥ [distress/dicontent/restlessness], santāpaḥ [burning sensation]","the disorder is characterized by maṇḍalākāra-piḍakā [rounded eruptions], mr̥du-piḍakā [soft on touch], kiñcit unnatam [slightly raised], ghōra jvaraparītam [associated with severe fever], sthūlaḥ [broad], snigdhapiḍakā [unctuous apprearance of eruptions], savēdanaḥ [associated with pain], sammōhaḥ [unconsciousness/confusion], aratiḥ [distress/dicontent/restlessness], santāpaḥ [burning sensation]",,
Ayurveda,903,939,ED-6.7.5,asthigatamasUrikA,"the disorder is characterized by kṣudra-piḍakā [small sized eruptions], gātrasamaḥ [colour of eruptions similar to skin], rūkṣaḥ [dry eruptions], cipiḍā [flat eruptions], kiñcidunnataḥ [slightly raised eruptions], bhr̥śasaṁmōhaḥ [marked confusion], vēdanā [pain], arati-saṁyutaḥ [severe distress/dicontent/restlessness], marmacchēdaḥ [affects /damage of marmasthāna (vital parts)], āśu-prāṇa-haraḥ [causes sudden death], bhramarēṇa iva viddhāni asthīni [pain in bones as if bitten by bee]","the disorder is characterized by kṣudra-piḍakā [small sized eruptions], gātrasamaḥ [colour of eruptions similar to skin], rūkṣaḥ [dry eruptions], cipiḍā [flat eruptions], kiñcidunnataḥ [slightly raised eruptions], bhr̥śasaṁmōhaḥ [marked confusion], vēdanā [pain], arati-saṁyutaḥ [severe distress/dicontent/restlessness], marmacchēdaḥ [affects /damage of marmasthāna (vital parts)], āśu-prāṇa-haraḥ [causes sudden death], bhramarēṇa iva viddhāni asthīni [pain in bones as if bitten by bee]",,
Ayurveda,904,940,ED-6.7.6,majjAgatamasUrikA,"the disorder is characterized by kṣudra-piḍakā [small sized eruptions], gātrasamaḥ [colour of eruptions similar to skin], rūkṣaḥ [dry eruptions], cipiḍā [flat eruptions], kiñcidunnataḥ [slightly raised eruptions], bhr̥śasaṁmōhaḥ [marked confusion], vēdanā [pain], arati-saṁyutaḥ [severe distress/dicontent/restlessness], marmacchēdaḥ [affects /damage of marmasthāna (vital parts)], āśu-prāṇa-haraḥ [causes sudden death], bhramarēṇa iva viddhāni asthīni [pain in bones as if bitten by bee]","the disorder is characterized by kṣudra-piḍakā [small sized eruptions], gātrasamaḥ [colour of eruptions similar to skin], rūkṣaḥ [dry eruptions], cipiḍā [flat eruptions], kiñcidunnataḥ [slightly raised eruptions], bhr̥śasaṁmōhaḥ [marked confusion], vēdanā [pain], arati-saṁyutaḥ [severe distress/dicontent/restlessness], marmacchēdaḥ [affects /damage of marmasthāna (vital parts)], āśu-prāṇa-haraḥ [causes sudden death], bhramarēṇa iva viddhāni asthīni [pain in bones as if bitten by bee]",,
Ayurveda,905,941,ED-6.7.7,SukragatamasUrikA,"the disorder is characterized by pakkabhāḥ(piḍakā) [suppurated appearance of eruptions], snigdha-piḍakā [unctuous apprearance of eruptions], sūkṣma-piḍakā [minute eruptions], atyarthavēdanā [extremely painful], staimityam [a sensation of being covered with wet clothes], aratiḥ [distress/dicontent/restlessness], saṁmōhaḥ [unconsciousness/confusion], dāhaḥ [burning sensation], unmādasamanvitaḥ [associated with insanity], dr̥śyatē na tu jīvitam [causes death]","the disorder is characterized by pakkabhāḥ(piḍakā) [suppurated appearance of eruptions], snigdha-piḍakā [unctuous apprearance of eruptions], sūkṣma-piḍakā [minute eruptions], atyarthavēdanā [extremely painful], staimityam [a sensation of being covered with wet clothes], aratiḥ [distress/dicontent/restlessness], saṁmōhaḥ [unconsciousness/confusion], dāhaḥ [burning sensation], unmādasamanvitaḥ [associated with insanity], dr̥śyatē na tu jīvitam [causes death]",,
Ayurveda,906,942,ED-6.8,laghu-masUrikA,,,,
Ayurveda,907,943,ED-6.9,asAdhya-masUrikA,"the disorder is characterized by pravālasadr̥śaḥ [having appearance similar to coral], jambūphalōpamaḥ [having appearance similar to jambūphalaḥ], lōhajālasamaḥ [having appearance similar to lōhajāla], atasīphalasannibhaḥ [having appearance similar to atasīphala], bahuvidhavarṇaḥ [having numerous colours], kāsaḥ [cough], hikkā [hiccup], pramōhaḥ [fainting/severe confusion], tīvrasudāruṇajvaraḥ [severe and fatal fever], pralāpaḥ [excess talking/irrelevant speech/incoherent speech], aratiḥ [distress/dicontent/restlessness], mūrcchā [syncope/attacks of swooning], tr̥ṣṇā [thirst], dāhaḥ [burning sensation], atighūrṇatā [abnormal appearance of eyes], mukhēna raktasrāvaḥ [bleeding from the mouth], nāsikābhyāṁ raktasrāvaḥ [bleeding through nose], cakṣuṣā raktasrāvaḥ [bleeding from eyes], kaṇṭhē ghurghurakaḥ [making ghur-ghur sound], śvasityatyarthavēdanam [painful breathing]","the disorder is characterized by pravālasadr̥śaḥ [having appearance similar to coral], jambūphalōpamaḥ [having appearance similar to jambūphalaḥ], lōhajālasamaḥ [having appearance similar to lōhajāla], atasīphalasannibhaḥ [having appearance similar to atasīphala], bahuvidhavarṇaḥ [having numerous colours], kāsaḥ [cough], hikkā [hiccup], pramōhaḥ [fainting/severe confusion], tīvrasudāruṇajvaraḥ [severe and fatal fever], pralāpaḥ [excess talking/irrelevant speech/incoherent speech], aratiḥ [distress/dicontent/restlessness], mūrcchā [syncope/attacks of swooning], tr̥ṣṇā [thirst], dāhaḥ [burning sensation], atighūrṇatā [abnormal appearance of eyes], mukhēna raktasrāvaḥ [bleeding from the mouth], nāsikābhyāṁ raktasrāvaḥ [bleeding through nose], cakṣuṣā raktasrāvaḥ [bleeding from eyes], kaṇṭhē ghurghurakaḥ [making ghur-ghur sound], śvasityatyarthavēdanam [painful breathing]",,
Ayurveda,908,944,SL81(ED-7),raktapittam,It is characterised by bleeding from body orifices or beneath the skin.,"It is characterised by bleeding from body orifices or beneath the skin. This may be explained by: (a) Aggravated pitta which brings about excitement of the blood, propelling it through the body orifices.",,Note: Also Classifed under #san@SoNitajanyarogaH#[ED-2]
Ayurveda,909,945,ED-7.1,raktapitta-pUrvarUpam,"the disorder is characterized by anannābhilāṣaḥ [disinclination for food], bhuktasya vidāhaḥ [heartburn after having food], śuktagandharasōdgāraḥ [fermented smell and taste in belch], amlagandharasōdgāraḥ [sour smell and taste in belch], abhīkṣṇaṁ cchardiḥ [frequent vomiting], charditasya baibhastyam [abhorrence towards vomitus], svarabhēdaḥ [hoarseness of voice], gātrāṇāṁ sadanam [weakness of body], paridāhaḥ [severe burning sensation], mukhāt dhūṁmāgamanamiva [feels as if fumes are coming from the mouth], lōhagandhāsyatvam [metallic smell in the mouth], lōhitagandhāsyatvam [smell of blood in the mouth], matsyagandhāsyatvam [fishy smell in the mouth], āmagandhāsyatvam [rancid smell in the mouth], rakta/harita/hāridra aṅgāvayavaḥ/varṇatā nayanādiṣu [reddish/greenish or yellowish discoloration of body parts/eyes etc.], rakta/harita/hāridra śakr̥t [reddish/greenish or yellowish discoloration of fecal matter], rakta/harita/hāridra mūtram [reddish/greenish or yellowish discoloration of urine], rakta/harita/hāridra svēdaḥ [reddish/greenish or yellowish discoloration of sweat], rakta/harita/hāridra lālā [reddish/greenish or yellowish discoloration of saliva], rakta/harita/hāridra siṅghāṇakaḥ [reddish/greenish or yellowish discoloration of nasal excreta], rakta/harita/hāridra āsyamalaḥ [reddish/greenish or yellowish discoloration of oral excreta], rakta/harita/hāridra karṇamalaḥ [reddish/greenish or yellowish discoloration of cerumen], rakta/harita/hāridra piḍakōlikā [reddish/greenish or yellowish discoloration of excreta of eye.], rakta/harita/hāridra piḍakā [reddish/greenish or yellowish discoloration of eruptions], aṅgavēdanā [body pain], abhīkṣṇaṁ lōhita-nīla-pīta-śyāva arciṣmatāṁ rūpāṇāṁ darśanam/svanē nīla-lōhita-pītavarṇānāṁ darśanam [seeing reddish/bluish/yellowish/blackish and sometimes shining objects in dreams], sadanam [exhaustion], śītakāmitvam/śītēcchā [desire for cold], kaṇṭhadhūmāyanam [fuming sensation in throat], lōhagandhi niḥśvāsaḥ [metallic odour in breath], śirōgurutvam [heavyness of head], aruciḥ [tastelessness], dhūmakaḥ [fuming sensation on belching], amlakaḥ [sour belching/eructation], kāsaḥ [cough], śvāsa [breathlessness/difficult breathing], bhramaḥ [giddiness or dizziness], klamaḥ [exhaustion without exertion], svarakṣayaḥ [diminution of voice/loss of voice], nīlalōhitapītānāṁ varṇānāṁ avivēcanam [inability to differentiate blue, red and yellow colours]","the disorder is characterized by anannābhilāṣaḥ [disinclination for food], bhuktasya vidāhaḥ [heartburn after having food], śuktagandharasōdgāraḥ [fermented smell and taste in belch], amlagandharasōdgāraḥ [sour smell and taste in belch], abhīkṣṇaṁ cchardiḥ [frequent vomiting], charditasya baibhastyam [abhorrence towards vomitus], svarabhēdaḥ [hoarseness of voice], gātrāṇāṁ sadanam [weakness of body], paridāhaḥ [severe burning sensation], mukhāt dhūṁmāgamanamiva [feels as if fumes are coming from the mouth], lōhagandhāsyatvam [metallic smell in the mouth], lōhitagandhāsyatvam [smell of blood in the mouth], matsyagandhāsyatvam [fishy smell in the mouth], āmagandhāsyatvam [rancid smell in the mouth], rakta/harita/hāridra aṅgāvayavaḥ/varṇatā nayanādiṣu [reddish/greenish or yellowish discoloration of body parts/eyes etc.], rakta/harita/hāridra śakr̥t [reddish/greenish or yellowish discoloration of fecal matter], rakta/harita/hāridra mūtram [reddish/greenish or yellowish discoloration of urine], rakta/harita/hāridra svēdaḥ [reddish/greenish or yellowish discoloration of sweat], rakta/harita/hāridra lālā [reddish/greenish or yellowish discoloration of saliva], rakta/harita/hāridra siṅghāṇakaḥ [reddish/greenish or yellowish discoloration of nasal excreta], rakta/harita/hāridra āsyamalaḥ [reddish/greenish or yellowish discoloration of oral excreta], rakta/harita/hāridra karṇamalaḥ [reddish/greenish or yellowish discoloration of cerumen], rakta/harita/hāridra piḍakōlikā [reddish/greenish or yellowish discoloration of excreta of eye.], rakta/harita/hāridra piḍakā [reddish/greenish or yellowish discoloration of eruptions], aṅgavēdanā [body pain], abhīkṣṇaṁ lōhita-nīla-pīta-śyāva arciṣmatāṁ rūpāṇāṁ darśanam/svanē nīla-lōhita-pītavarṇānāṁ darśanam [seeing reddish/bluish/yellowish/blackish and sometimes shining objects in dreams], sadanam [exhaustion], śītakāmitvam/śītēcchā [desire for cold], kaṇṭhadhūmāyanam [fuming sensation in throat], lōhagandhi niḥśvāsaḥ [metallic odour in breath], śirōgurutvam [heavyness of head], aruciḥ [tastelessness], dhūmakaḥ [fuming sensation on belching], amlakaḥ [sour belching/eructation], kāsaḥ [cough], śvāsa [breathlessness/difficult breathing], bhramaḥ [giddiness or dizziness], klamaḥ [exhaustion without exertion], svarakṣayaḥ [diminution of voice/loss of voice], nīlalōhitapītānāṁ varṇānāṁ avivēcanam [inability to differentiate blue, red and yellow colours]",,
Ayurveda,910,946,ED-7.2,Urdhvaga-raktapittam,"the disorder is characterized by karṇāt rakta pracyavanam [bleeding through ear], nāsikāt rakta pracyavanam [bleeding through nose], nētrāt rakta pracyavanam [bleeding through eyes], āsyāt rakta pracyavanam [bleeding through mouth]","the disorder is characterized by karṇāt rakta pracyavanam [bleeding through ear], nāsikāt rakta pracyavanam [bleeding through nose], nētrāt rakta pracyavanam [bleeding through eyes], āsyāt rakta pracyavanam [bleeding through mouth]",,
Ayurveda,911,947,ED-7.3,adhoga-raktapittam,"the disorder is characterized by gudāt raktasrāva [bleeding per rectum], mēḍhrāt raktasrāva [bleeding through penis], yōnitaḥ raktasrāvaḥ [bleeding through vagina]","the disorder is characterized by gudāt raktasrāva [bleeding per rectum], mēḍhrāt raktasrāva [bleeding through penis], yōnitaḥ raktasrāvaḥ [bleeding through vagina]",,
Ayurveda,912,948,ED-7.4,uBayaga-raktapittam,,,,
Ayurveda,913,949,ED-7.5,vAtajaraktapittam,"the disorder is characterized by śyāvaraktapravr̥ttiḥ [blacksh blood discharge], aruṇaraktapravr̥ttiḥ [slightly reddish blood discharge], saphēnaraktapravr̥ttiḥ [frothy blood discharge], tanuraktapravr̥ttiḥ [reduced viscocity of bood discharge], rūkṣaraktapravr̥ttiḥ [reduced unctoousness of bood discharge]","the disorder is characterized by śyāvaraktapravr̥ttiḥ [blacksh blood discharge], aruṇaraktapravr̥ttiḥ [slightly reddish blood discharge], saphēnaraktapravr̥ttiḥ [frothy blood discharge], tanuraktapravr̥ttiḥ [reduced viscocity of bood discharge], rūkṣaraktapravr̥ttiḥ [reduced unctoousness of bood discharge]",,
Ayurveda,914,950,ED-7.6,pittajaraktapittam,"the disorder is characterized by kaṣāyābha-raktapravr̥ttiḥ [ochre coloured blood discharge], kr̥ṣṇa-raktapravr̥ttiḥ [black coloured blood discharge], gōmūtrasannibha-raktapravr̥ttiḥ [blood discharge resembling colour of cow's urine], mēcakāgāradhūmābha-raktapravr̥ttiḥ [blood like eyes of peacocks tail or else may be like soot or collyrium], añjanābha-raktapravr̥ttiḥ [blood discharge resembling collyrium]","the disorder is characterized by kaṣāyābha-raktapravr̥ttiḥ [ochre coloured blood discharge], kr̥ṣṇa-raktapravr̥ttiḥ [black coloured blood discharge], gōmūtrasannibha-raktapravr̥ttiḥ [blood discharge resembling colour of cow's urine], mēcakāgāradhūmābha-raktapravr̥ttiḥ [blood like eyes of peacocks tail or else may be like soot or collyrium], añjanābha-raktapravr̥ttiḥ [blood discharge resembling collyrium]",,
